planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	3B12_510_RFL	Diámetro	diameter	7.1082542	7.0000000	0.2000000	0.0000000	0.1082542		3B12	0.0040304					0.2000000	0.0000000									275.6045885	3.0146473	35.1684277
EMBRAGUE-OP20-F	  998	3B18_24_PC	Valor Z	zValue	43.9521623	44.0000000	0.1500000	-0.1500000	-0.0478377		3B18	0.0048312					0.1500000	-0.1500000									-80.8792461	3.0056603	43.9675092
EMBRAGUE-OP20-F	  998	3B18_21_PC	Valor X	xValue	-80.7834445	-81.0000000	0.1500000	-0.1500000	-0.2165555	-0.0665555	3B18	0.0048312					0.1500000	-0.1500000									-80.8792461	3.0056603	43.9675092
EMBRAGUE-OP20-F	  998	3B18_510_RFL	Diámetro	diameter	7.1078261	7.0000000	0.2000000	0.0000000	0.1078261		3B18	0.0048312					0.2000000	0.0000000									-80.8792461	3.0056603	43.9675092
EMBRAGUE-OP20-F	  998	3B19_26_PC	Valor Z	zValue	-75.7130796	-75.7100000	0.1500000	-0.1500000	0.0030796		3B19	0.0024652					0.1500000	-0.1500000									-103.7373676	2.9980309	-75.7082182
EMBRAGUE-OP20-F	  998	3B19_30_PC	Valor X	xValue	-103.6963967	-103.8600000	0.1500000	-0.1500000	-0.1636033	-0.0136033	3B19	0.0024652					0.1500000	-0.1500000									-103.7373676	2.9980309	-75.7082182
EMBRAGUE-OP20-F	  998	3B19_510_RFL	Diámetro	diameter	7.1066359	7.0000000	0.2000000	0.0000000	0.1066359		3B19	0.0024652					0.2000000	0.0000000									-103.7373676	2.9980309	-75.7082182
EMBRAGUE-OP20-F	  998	2B05_Z_RF	Valor Z	zValue	25.5642793	25.5700000	0.1500000	-0.1500000	-0.0057207		2B05	0.0030791					0.1500000	-0.1500000									-145.0824256	34.5041489	25.5483264
EMBRAGUE-OP20-F	  998	2B05_331_PC	Valor X	xValue	-144.9942461	-145.0100000	0.1500000	-0.1500000	-0.0157539		2B05	0.0030791					0.1500000	-0.1500000									-145.0824256	34.5041489	25.5483264
EMBRAGUE-OP20-F	  998	2B05_231_RFL	Diámetro	diameter	79.0087126	79.0150000	0.0150000	-0.0150000	-0.0062874		2B05	0.0030791					0.0150000	-0.0150000									-145.0824256	34.5041489	25.5483264
EMBRAGUE-OP20-F	  998	2B05_RF	Redondez DIN	gdtRound	0.0092790	0.0000000	0.0100000	0.0000000	0.0092790		2B05	0.0031088					0.0100000	0.0000000									-145.0825070	34.5041490	25.5488698
EMBRAGUE-OP20-F	  998	ITEM_330_PC_R	Distancia	distance2d	147.2306483	147.2500000	0.0500000	-0.0500000	-0.0193517		2B05,	0.0030791					0.0500000	-0.0500000									-145.0824256	34.5041489	25.5483264
EMBRAGUE-OP20-F	  998	2B42_337_PC	Valor X	xValue	-40.8434348	-40.8800000	0.1500000	-0.1500000	-0.0365652		2B42	0.0016193					0.1500000	-0.1500000									-40.9973704	113.0154886	164.6796897
EMBRAGUE-OP20-F	  998	2B42_336_PC	Valor Z	zValue	164.6526267	164.5300000	0.1500000	-0.1500000	0.1226267		2B42	0.0016193					0.1500000	-0.1500000									-40.9973704	113.0154886	164.6796897
